GSMID,UID,Name,GSEID,GEO Sample Description
GSM709350,D000000,Control,GSE28619,Liver sample from Control group (C7)|liver biopsy sample|liver sample group: : Control
GSM709351,D000000,Control,GSE28619,Liver sample from Control group (C12)|liver biopsy sample|liver sample group: : Control
GSM709352,D000000,Control,GSE28619,Liver sample from Control group (N54)|liver biopsy sample|liver sample group: : Control
GSM709353,D000000,Control,GSE28619,Liver sample from Control group (N17)|liver biopsy sample|liver sample group: : Control
GSM709354,D000000,Control,GSE28619,Liver sample from Control group (N53)|liver biopsy sample|liver sample group: : Control
GSM709355,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA64)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709356,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA45)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709357,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA62)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709358,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA51)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709359,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA79)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709360,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA92)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709361,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA47)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709362,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA20)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709363,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA22)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709364,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA82)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709365,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA39)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709366,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA80)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709367,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA28)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709368,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA77)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM709369,D006519,"Hepatitis, Alcoholic",GSE28619,Liver sample from Alcoholic hepatitis group (CA5)|liver biopsy sample|liver sample group: : Alcoholic hepatitis
GSM718769,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA5|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1724|specimen.number: MDA5|histology: Squamous|final.pat.stage: IIA|time_to_progression: 2.384668036|progression: 0|death_time: 2.384668036|death_event: 0|Stage: 2|age.at.surgery: 67|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718770,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA9|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1663|specimen.number: MDA9|histology: Adenocarcinoma|final.pat.stage: IB|time_to_progression: 2.264202601|progression: 0|death_time: 2.264202601|death_event: 0|Stage: 1|age.at.surgery: 67|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718771,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA10|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1623|specimen.number: MDA10|histology: Squamous|final.pat.stage: IIIB|time_to_progression: 0.377823409|progression: 1|death_time: 1.404517454|death_event: 1|Stage: 3|age.at.surgery: 65|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718772,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA14|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1576|specimen.number: MDA14|histology: Adenocarcinoma|final.pat.stage: IIB|time_to_progression: 2.819986311|progression: 0|death_time: 2.819986311|death_event: 0|Stage: 2|age.at.surgery: 51|gender: F|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718773,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA18|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1547|specimen.number: MDA18|histology: Adenocarcinoma|final.pat.stage: IIB|time_to_progression: 2.896646133|progression: 1|death_time: 2.896646133|death_event: 0|Stage: 2|age.at.surgery: 72|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718774,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA20|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1537|specimen.number: MDA20|histology: Adenocarcinoma|final.pat.stage: IB|time_to_progression: 2.130047912|progression: 0|death_time: 2.130047912|death_event: 0|Stage: 1|age.at.surgery: 65|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718775,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA21|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1510|specimen.number: MDA21|histology: Adenocarcinoma|final.pat.stage: IB|time_to_progression: 2.721423682|progression: 0|death_time: 2.721423682|death_event: 0|Stage: 1|age.at.surgery: 58|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718776,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA23|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1505|specimen.number: MDA23|histology: Squamous|final.pat.stage: IIB|time_to_progression: 2.899383984|progression: 0|death_time: 2.899383984|death_event: 0|Stage: 2|age.at.surgery: 53|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718777,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA24|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1483|specimen.number: MDA24|histology: Adenocarcinoma|final.pat.stage: IIIA|time_to_progression: 0.785763176|progression: 1|death_time: 1.01026694|death_event: 1|Stage: 3|age.at.surgery: 70|gender: F|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718778,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA25|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1453|specimen.number: MDA25|histology: Squamous|final.pat.stage: IB|time_to_progression: 3.197809719|progression: 0|death_time: 3.197809719|death_event: 0|Stage: 1|age.at.surgery: 76|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718779,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA26|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1422|specimen.number: MDA26|histology: Squamous|final.pat.stage: IB|time_to_progression: 1.045859001|progression: 1|death_time: 3.019849418|death_event: 1|Stage: 1|age.at.surgery: 73|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718780,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA27|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1416|specimen.number: MDA27|histology: Adenocarcinoma|final.pat.stage: IIB|time_to_progression: 0.750171116|progression: 1|death_time: 2.590006845|death_event: 0|Stage: 2|age.at.surgery: 63|gender: F|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718781,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA28|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1410|specimen.number: MDA28|histology: Adenocarcinoma|final.pat.stage: IIA|time_to_progression: 2.633812457|progression: 1|death_time: 3.531827515|death_event: 1|Stage: 2|age.at.surgery: 32|gender: F|race: Caucasian|smoking: 0|adj_chemo: Yes
GSM718782,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA30|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1397|specimen.number: MDA30|histology: Squamous|final.pat.stage: IB|time_to_progression: 0.815879535|progression: 1|death_time: 1.297741273|death_event: 1|Stage: 1|age.at.surgery: 54|gender: F|race: African American|smoking: 1|adj_chemo: Yes
GSM718783,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA32|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1389|specimen.number: MDA32|histology: Adenocarcinoma|final.pat.stage: IB|time_to_progression: 3.258042437|progression: 0|death_time: 3.258042437|death_event: 0|Stage: 1|age.at.surgery: 74|gender: F|race: Caucasian|smoking: 0|adj_chemo: Yes
GSM718784,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA33|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1392|specimen.number: MDA33|histology: Adenocarcinoma|final.pat.stage: IB|time_to_progression: 2.948665298|progression: 0|death_time: 2.948665298|death_event: 0|Stage: 1|age.at.surgery: 59|gender: F|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718785,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA35|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1371|specimen.number: MDA35|histology: Adenocarcinoma|final.pat.stage: IB|time_to_progression: 3.351129363|progression: 1|death_time: 3.351129363|death_event: 1|Stage: 1|age.at.surgery: 76|gender: F|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718786,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA37|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1396|specimen.number: MDA37|histology: Squamous|final.pat.stage: IB|time_to_progression: 2.970568104|progression: 0|death_time: 2.970568104|death_event: 0|Stage: 1|age.at.surgery: 63|gender: F|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718787,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA39|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1350|specimen.number: MDA39|histology: Squamous|final.pat.stage: IIIA|time_to_progression: 2.658453114|progression: 0|death_time: 2.658453114|death_event: 0|Stage: 3|age.at.surgery: 60|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718788,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA41|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1353|specimen.number: MDA41|histology: Adenocarcinoma|final.pat.stage: IB|time_to_progression: 2.195756331|progression: 0|death_time: 2.195756331|death_event: 0|Stage: 1|age.at.surgery: 60|gender: F|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718789,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA42|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1303|specimen.number: MDA42|histology: Adenocarcinoma|final.pat.stage: IB|time_to_progression: 3.72347707|progression: 0|death_time: 4.145106092|death_event: 0|Stage: 1|age.at.surgery: 75|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718790,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA44|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1305|specimen.number: MDA44|histology: Adenocarcinoma|final.pat.stage: IIIB|time_to_progression: 3.392197125|progression: 0|death_time: 3.392197125|death_event: 0|Stage: 3|age.at.surgery: 49|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718791,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA45|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1242|specimen.number: MDA45|histology: Adenocarcinoma|final.pat.stage: IIIA|time_to_progression: 3.383983573|progression: 0|death_time: 3.383983573|death_event: 0|Stage: 3|age.at.surgery: 65|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718792,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA46|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1244|specimen.number: MDA46|histology: Squamous|final.pat.stage: IIIA|time_to_progression: 0.41615332|progression: 1|death_time: 0.5229295|death_event: 1|Stage: 3|age.at.surgery: 49|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718793,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA47|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1364|specimen.number: MDA47|histology: Adenocarcinoma|final.pat.stage: IIB|time_to_progression: 0.596851472|progression: 1|death_time: 2.746064339|death_event: 1|Stage: 2|age.at.surgery: 62|gender: F|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718794,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA48|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1200|specimen.number: MDA48|histology: Squamous|final.pat.stage: IB|time_to_progression: 3.75633128|progression: 1|death_time: 4.158795346|death_event: 0|Stage: 1|age.at.surgery: 60|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718795,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA49|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1172|specimen.number: MDA49|histology: Squamous|final.pat.stage: IIIB|time_to_progression: 1.084188912|progression: 1|death_time: 1.735797399|death_event: 1|Stage: 3|age.at.surgery: 55|gender: F|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718796,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA50|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1187|specimen.number: MDA50|histology: Squamous|final.pat.stage: IIB|time_to_progression: 0.657084189|progression: 1|death_time: 1.382614648|death_event: 1|Stage: 2|age.at.surgery: 65|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718797,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA51|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1161|specimen.number: MDA51|histology: Adenocarcinoma|final.pat.stage: IIIB|time_to_progression: 4.17522245|progression: 0|death_time: 4.17522245|death_event: 0|Stage: 3|age.at.surgery: 72|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718798,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA52|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1095|specimen.number: MDA52|histology: Squamous|final.pat.stage: IIIA|time_to_progression: 0.73100616|progression: 1|death_time: 1.32238193|death_event: 1|Stage: 3|age.at.surgery: 75|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718799,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA53|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1692|specimen.number: MDA53|histology: Squamous|final.pat.stage: IA|time_to_progression: 1.785078713|progression: 1|death_time: 1.785078713|death_event: 0|Stage: 1|age.at.surgery: 67|gender: F|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718800,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA58|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1454|specimen.number: MDA58|histology: Adenocarcinoma|final.pat.stage: IIIA|time_to_progression: 2.020533881|progression: 0|death_time: 2.020533881|death_event: 0|Stage: 3|age.at.surgery: 61|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718801,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA59|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1444|specimen.number: MDA59|histology: Adenocarcinoma|final.pat.stage: IB|time_to_progression: 2.617385352|progression: 1|death_time: 2.702258727|death_event: 0|Stage: 1|age.at.surgery: 75|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718802,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA60|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1285|specimen.number: MDA60|histology: Squamous|final.pat.stage: IIIB|time_to_progression: 1.861738535|progression: 1|death_time: 1.407255305|death_event: 1|Stage: 3|age.at.surgery: 50|gender: M|race: Caucasian|smoking: 1|adj_chemo: Yes
GSM718803,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA61|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 2165|specimen.number: MDA61|histology: Adenocarcinoma|final.pat.stage: IIIB|time_to_progression: 0.465434634|progression: 0|death_time: 0.465434634|death_event: 0|Stage: 3|age.at.surgery: 70|gender: M|race: Caucasian|smoking: 1|adj_chemo: No
GSM718804,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA62|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 2092|specimen.number: MDA62|histology: Adenocarcinoma|final.pat.stage: IB|time_to_progression: 0.618754278|progression: 1|death_time: 0.648870637|death_event: 0|Stage: 1|age.at.surgery: 69|gender: M|race: Caucasian|smoking: 1|adj_chemo: No
GSM718805,D002289|D000230,"Carcinoma, Non-Small-Cell Lung|Adenocarcinoma",GSE29013,human lung cancer sample MDA63|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 2066|specimen.number: MDA63|histology: Adenocarcinoma|final.pat.stage: IB|time_to_progression: 0.856947296|progression: 1|death_time: 0.947296372|death_event: 0|Stage: 1|age.at.surgery: 70|gender: M|race: Caucasian|smoking: 1|adj_chemo: No
GSM718806,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA66|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1660|specimen.number: MDA66|histology: Squamous|final.pat.stage: IIB|time_to_progression: 2.46954141|progression: 0|death_time: 2.46954141|death_event: 0|Stage: 2|age.at.surgery: 65|gender: M|race: Caucasian|smoking: 1|adj_chemo: No
GSM718807,D002289|D002294,"Carcinoma, Non-Small-Cell Lung|Carcinoma, Squamous Cell",GSE29013,human lung cancer sample MDA67|Non-Small-Cell Lung Cancer|tissue: lung|spor.n: 1657|specimen.number: MDA67|histology: Squamous|final.pat.stage: IIIB|time_to_progression: 2.203969884|progression: 0|death_time: 2.203969884|death_event: 0|Stage: 3|age.at.surgery: 67|gender: F|race: Caucasian|smoking: 1|adj_chemo: No
